POLYMER_USED,DRUG,drug_logp,poly_topological_surface_area_sum_fullpolymerfeaturizer,sa_score_H,drug_homo_eV,drug_lumo_eV,drug_charge_at_WATER_PH
*OC(OC(=O)c1ccc(Cc2ccc(OC(=O)C(*)=O)cc2)cc1)C(=O)Oc1ccc(OC(C)C)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,114.4300,3.0236,-11.3751,-7.8683,-1
*C(=O)Nc1ccc(NC(=O)CCCCc2ccc(*)o2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,71.3400,2.0569,-11.4778,-7.8688,-1
*CC(C)CCCCCCC(=O)NC(=O)CCCC(C)CCC(=O)NNC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,130.6700,2.8791,-11.4778,-7.8688,-1
*CCCCCCC[N+](C)(C)CCC(=O)OCC(O)COC(=O)C(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,99.1300,3.2588,-11.3751,-7.8683,-1
*Nc1ccc(C(=O)Nc2ccc(C(=O)Oc3ccc(C(*)=O)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,84.5000,1.8567,-11.3751,-7.8683,-1
*CC(*)(C)C(=O)OCCCCCCCCCC(=O)OCCCCOc1ccc(C(=O)Oc2ccc(OCCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,97.3600,2.4715,-11.3751,-7.8683,-1
*CCCCOc1ccc(C(=O)NNC(=O)Oc2ccc(C(=O)S*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,93.7300,2.1900,-11.4778,-7.8688,-1
*N=P(*)(OCCOc1ccc(/N=N/CCC#CCCCCCC)cc1)Oc1ccc([N+](=O)[O-])cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,107.9100,3.9211,-11.3751,-7.8683,-1
*CC(O)COCCOc1ccc(C(C)(C)CCCC(=O)OCCCOCC(=O)c2ccc(O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,100.5200,3.0896,-11.4778,-7.8688,-1
*OCCOC(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)OC(=O)c3ccc(O*)cc3)c(OCCCCCCCCCCC)c2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,131.5000,2.7047,-11.4778,-7.8688,-1
*Oc1ccc(/C=C/c2ccccc2Oc2ccc(NC(=O)c3ccc(C(*)=O)nc3)cc2)cc1CC=C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,77.5200,2.6067,-11.4778,-7.8688,-1
*CC(*)(C)C(=O)OCCCCCCN(C)CCCCCCCCCCC(=O)O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,66.8400,2.2597,-11.3751,-7.8683,-1
*CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)N*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,113.6000,2.2023,-11.3751,-7.8683,-1
*OC(=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,94.1600,2.1035,-11.3751,-7.8683,-1
*CCCCCOCCOCCOCCCOCCOc1ccc(C(=O)NCCCCCCNC(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,113.5800,2.5171,-11.4778,-7.8688,-1
*NC(CC(=O)OCCCCCCCCCOc1ccc(/C=C/c2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc1)C(=O)O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,84.8600,3.0145,-11.3751,-7.8683,-1
*CCOCCOCCOCCOC(=O)OCCCCCCCOC(=O)CCCC/C=C/C=C/C*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,89.5200,2.8385,-11.4778,-7.8688,-1
*CC(*)C(=O)OCC(CC)C(=O)Oc1ccc(S(=O)(=O)O[Na])cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,95.9700,3.3775,-11.4778,-7.8688,-1
*CCCCCCCCCCCCCCOCC(=O)COCCCCCCOC(=O)SCCSCCC/C=CC/C(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,88.1300,3.2316,-11.3751,-7.8683,-1
*CCCCOC(=O)c1ccc(C(=O)Oc2ccc(C(=O)OCCCC(=O)O*)cc2)c(C)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,105.2000,2.1373,-11.3751,-7.8683,-1
*CCCCCCSSCCCSCCCCNSC(=O)C(=O)CCCCCCCCCCCCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,75.2700,3.2501,-11.4778,-7.8688,-1
*C(=O)OCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)NCCCCCCCOC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,120.0300,2.6008,-11.4778,-7.8688,-1
*C#CCCCC#CCCCCOC(=O)Nc1ccc(CNC(=O)CCCCCC(=O)N*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,96.5300,2.6694,-11.3751,-7.8683,-1
*Oc1ccc(/N=C(\c2ccccc2)c2ccc(C(=O)OC(=O)CCCCC(*)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,82.0300,2.5026,-11.3751,-7.8683,-1
*Oc1ccc(C(=O)OCC/C=C/C(=O)Nc2ccc(NC(=O)c3ccc(*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,93.7300,2.0631,-11.3751,-7.8683,-1
*CCN(*)CC(=O)c1ccc(OC(=O)Nc2ccc(N)nc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,97.5500,2.2091,-11.3751,-7.8683,-1
*CCCCCCNC(=O)c1ccc(C(=O)NCCCCNC(=O)NC(=O)c2ccc(C(=O)Nc3ccc(C(=O)S*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,162.5700,2.4664,-11.4778,-7.8688,-1
*CCOCCOCCOCOC(=O)OCCOC(=O)c1cccc(C(=O)O*)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,115.8200,2.4156,-11.4778,-7.8688,-1
*CCCCCCCCCCCCCCC(=O)Oc1ccc(OCCCCCCCCCCCCCCCC(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.8300,2.3218,-11.3751,-7.8683,-1
*CCCCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,81.7000,2.1029,-11.3751,-7.8683,-1
*CCCCCCCCCCCCCCCCCCCCCCOc1ccc(OC(=O)OCCCCOc2ccc(OCCOc3ccc(/N=N/c4ccc(O*)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,106.4000,2.9913,-11.3751,-7.8683,-1
*CCCCCCCCOC(=O)C(C)OC(=O)NC(=O)CCOCCCCCCCCC(=O)OCCCCCCCOc1ccc(C(=O)Oc2ccc(N3CN(*)C3=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,176.3100,3.8498,-11.4778,-7.8688,-1
*O[Si](*)(C)CCCCCCCCCCCCCCCCCCCCCCCC(=O)N(c1ccc(OC(C)OC)cc1)CC(=O)Nc1ccccc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,77.1000,3.8160,-11.3751,-7.8683,-1
*CCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)OCCCCCCCCCCCOC(=O)c2ccc(O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,129.2600,2.5631,-11.3751,-7.8683,-1
*/C=C/c1ccc(Cc2ccc(NC(=O)CCCCCCCCCC(=O)Nc3ccc(*)o3)o2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,84.4800,3.1352,-11.4778,-7.8688,-1
*CCCC(=O)Nc1ccccc1NC(=O)Nc1cccc(S(*)(=O)=O)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,104.3700,2.5459,-11.3751,-7.8683,-1
*CCCCCCCCCNC(=O)Cc1ccc(CCCCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,84.5000,2.4616,-11.4778,-7.8688,-1
*CCCCCC(CCOC(=O)c1ccc(OCCCc2ccc(CC(=O)O*)cc2)cc1)C(C)C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.8300,2.7025,-11.4778,-7.8688,-1
*CC(*)(C)C(=O)OCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,71.0600,1.8690,-11.4778,-7.8688,-1
*CC(*)C(=O)OCc1ccc(C=CCCCCCCCCC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(OCCCCCCCCC)cc4)cc3)c(C#N)c2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,128.9900,3.1721,-11.4778,-7.8688,-1
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(/CC=C/c3ccc([N+](=O)[O-])cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,103.3900,3.4971,-11.4778,-7.8688,-1
*C(=O)Oc1ccc(/N=C/c2ccc(OCCCCCCCCCCOc3ccc(O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,66.3500,2.4837,-11.4778,-7.8688,-1
*c1cc(OCCCC)c(-c2ccc(S(*)(=O)=O)c(C(=O)O)c2)c(C)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,80.6700,2.7575,-11.4778,-7.8688,-1
*CC(CCCCCCCOc1ccc(OCCOc2ccc(/N=C/c3ccc(OC(=O)c4ccc(O*)cc4)cc3)cc2)cc1)C(C)(C)c1ccc(Cl)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,75.5800,3.4319,-11.4778,-7.8688,-1
*CCCCOc1ccc(C(=O)Oc2ccc(OC(=O)OCCCCCCCOc3ccc(C(=O)O/C=C/c4ccc(C(=O)O*)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,132.8900,2.8662,-11.3751,-7.8683,-1
*OCC(F)(F)C(F)(F)CCOCCOCC(=O)c1ccc(C(=O)NCCCCCCCCCCNC(=O)c2ccc(Oc3ccc(C(*)=S)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,112.1900,3.2239,-11.4778,-7.8688,-1
*CCCCCC(=O)NCCCCCNC(=O)CCCCCCC(=O)NCCc1ccc(COCC(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,122.8300,2.3923,-11.4778,-7.8688,-1
*CCSCC(=O)NCc1ccccc1C(=O)NCc1cnc(C)cc1*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,71.0900,2.1463,-11.3751,-7.8683,-1
*Oc1ccc(/C=C/c2ccc(OC(=O)CCCCCCCCCCCCCCCCCCCC(*)=O)c(OC)c2)cc1C(C)C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.8300,2.7826,-11.4778,-7.8688,-1
*Oc1ccc(C(=O)Oc2ccc(Oc3ccc(C(*)=O)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.8300,1.8558,-11.4778,-7.8688,-1
*CCCOC(=O)c1ccc(C(=O)OCCCCOCCCOC(=O)c2ccc(SC(=O)Nc3ccc(C(=O)O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,143.5300,2.6769,-11.3751,-7.8683,-1
*CC(*)C(=O)OCCCCCCOc1ccc(/C=N/c2ccc(OC(=O)c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,142.0500,2.8650,-11.3751,-7.8683,-1
*Oc1cc(OCCCCCCCCCCCCCC)c(*)cc1C(=O)OCCCCCCCC(=O)OOCCCCCCCCOc1ccc(-c2ccc(OCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,98.7500,3.0928,-11.3751,-7.8683,-1
*CCCCC(*)(Br)C(=O)OCCCCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(OC(=O)c3ccccc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,88.1300,3.1053,-11.3751,-7.8683,-1
*Nc1cccc(NC(=O)OOCCOCCOCCOCCOCCOCCOCCCOC(*)=O)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,141.2700,3.0763,-11.3751,-7.8683,-1
*CCCCCCCCCCCCC(=O)OCCCCOC(=O)C(C)CCCCCCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.9000,2.8160,-11.3751,-7.8683,-1
*Oc1ccc(S(=O)(=O)Sc2ccc(C(=O)Nc3ccc(Cc4ccc(NC(=O)Nc5ccc(*)cc5)cc4)c(C(=O)O[Na])c3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,139.9000,2.9750,-11.4778,-7.8688,-1
*CC(*)(C)C(=O)OCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C#Cc3ccccc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.8300,2.4085,-11.3751,-7.8683,-1
*NC(=O)Nc1ccc(Cc2c(C(=O)NCCCCCNC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,128.4300,2.6707,-11.3751,-7.8683,-1
*CC(*)(C)C(=O)NNC(=O)c1ccc(C#N)c(N)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,108.0100,2.2517,-11.3751,-7.8683,-1
*N=P(*)(OCCCOCCOCCOCCOCCOCCOCCCCOC)OCCCCCCC,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,95.4300,3.5016,-11.3751,-7.8683,-1
*CCCOC(=O)c1ccc(/OC=Cc2ccc(OC)cc2)cc1C(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,71.0600,2.2863,-11.3751,-7.8683,-1
*CCS(=O)(=O)C(C)C(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,60.4400,2.9003,-11.3751,-7.8683,-1
*/C=C(/*)C[Si](C)(C)CCCC(=O)OCCOc1ccc(/N=N/c2ccc(OCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,69.4800,3.1695,-11.4778,-7.8688,-1
*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,69.6700,1.9529,-11.4778,-7.8688,-1
*CCCCCCNC(=O)CCCCCC(=O)NCCCCCCNC(=O)C(C)CCC(=O)N=CC=C(C=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,145.8300,3.6054,-11.3751,-7.8683,-1
*CCOCCOC(=O)c1ccc(C(C)(C)c2ccc(C(=O)NCc3ccc(C(=O)O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,90.9300,2.2095,-11.3751,-7.8683,-1
*OC(=O)OCCCCCCCCC(=O)NCCCCCCNC(=O)OCCCCCC(*)=O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,120.0300,2.5118,-11.3751,-7.8683,-1
*CCCCCCCCCCCCOC(=O)NC(=O)c1ccc(/N=C/c2ccc(C(*)=O)cc2)cc1OCC(C)C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,94.0600,2.7132,-11.3751,-7.8683,-1
*CC(*)(C)C(=O)OCCOCCOCCOc1ccc(/N=C/c2ccc(OC(C)C)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,75.5800,2.4987,-11.3751,-7.8683,-1
*CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCC(=O)Nc1ccc(C(=O)NC(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,142.7000,2.8280,-11.4778,-7.8688,-1
*CCN(CCOC(=O)CCCCCCCCCCCCC(=O)O*)c1ccc(/N=N/c2ccc(-c3ccc(C(=O)Oc4ccc(OC)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,116.0900,2.9770,-11.3751,-7.8683,-1
*CC(OC)COC(=O)c1cccc(C(=O)O*)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.8300,2.3919,-11.3751,-7.8683,-1
*NNC(=O)CCCCCCCCCCCCCCC(=O)N(CCCC)CC(C)NC(=O)C(C)(C)C(*)=O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,107.6100,3.3288,-11.3751,-7.8683,-1
*CCCCCCCCCCCCOC(=O)C(C)CCCCC(=O)OCC(CC)OC(=O)CCOc1ccc(-c2ccc(*)o2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,101.2700,3.5178,-11.4778,-7.8688,-1
*c1ccc(C(C)(C)c2ccc(S(=O)(=O)c3ccc(C(=O)NCCCCCCCSCCCOc4ccc(N*)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,84.5000,2.6713,-11.3751,-7.8683,-1
*N=P(*)(COCCCOc1ccc(-c2ccc(C)cc2)cc1)Oc1ccc([N+](=O)[O-])cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,83.1900,3.2086,-11.3751,-7.8683,-1
*CC(*)(CO)C(=O)OCCOCCOCCS(=O)(=O)OC,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,108.3600,3.2518,-11.4778,-7.8688,-1
*CCOCCOCCOCCOCOCCOCCOCCOCCOCCOCCOCCCO*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,110.7600,2.5484,-11.4778,-7.8688,-1
*CCCCCCOC(=O)c1ccc(C(=O)NCCCCCCCCCCNC(=O)c2ccc(C(=O)N*)cc2)o1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,126.7400,2.4226,-11.3751,-7.8683,-1
*CCCCCCCCCCCCCCCC(=O)NCCCCOC(=O)c1cccc(CCC(=O)O*)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,81.7000,2.2545,-11.4778,-7.8688,-1
*CCCCCCCCCCCCCCOC(=O)SCCOCC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.9000,2.5755,-11.4778,-7.8688,-1
*CC(*)C(=O)NCCCCCCCOc1ccc(OC(=O)c2ccc(Cl)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,64.6300,1.9337,-11.3751,-7.8683,-1
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCCCOc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.6700,2.3886,-11.3751,-7.8683,-1
*CC(*)(C)C(=O)Oc1ccc(OC(=O)c2ccc(-c3ccc(OCCCC)cc3)cc2C)cc1C(=O)O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,99.1300,2.3438,-11.3751,-7.8683,-1
*CCCCCC(=O)NNC(=O)CCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,87.3000,1.9566,-11.4778,-7.8688,-1
*CC(CCCC)COC(=O)CCCCCCCC(=O)NCCCCCNC(=O)c1ccc(C(=O)N*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,113.6000,2.7992,-11.4778,-7.8688,-1
*CC(OC(O)COC(O)O)C(=O)CCCCCCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,122.5200,3.7417,-11.4778,-7.8688,-1
*Oc1ccc(S(=S)(=O)c2ccc(OC(=O)C(*)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,69.6700,3.0074,-11.4778,-7.8688,-1
*OCCOCCCCCCCCOC(=O)c1ccc(C(=O)NCCc2ccc(NC(*)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,102.9600,2.3275,-11.4778,-7.8688,-1
*CCc1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNc3ccc(C(=O)O*)cc3)cc2)cc1C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,125.6300,2.1720,-11.3751,-7.8683,-1
*CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCCCCNC(=O)CCCCCCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,87.3000,2.2774,-11.4778,-7.8688,-1
*CCCCCCOC(=O)NCCCSCCCNC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,76.6600,2.3092,-11.4778,-7.8688,-1
*CCN(CCSS(=O)(=O)Oc1ccc(O*)cc1)Sc1ccc(/OC=C/c2ccc(OCCCCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,74.3000,3.2268,-11.3751,-7.8683,-1
*OC(C)C(=O)OCCCCCCCNC(=O)CCCCCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,90.9300,2.6074,-11.4778,-7.8688,-1
*O[Si](*)(C)CCCCCCCCCCCCOc1c(C)cc(I)c([N+](=O)[O-])c1C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.6000,3.6058,-11.3751,-7.8683,-1
*O[Si](C)(C)O[Si](C)(CCCCCCC)c1ccc(OC(=O)CNc2ccc(NC(=O)OCCCCCCCCNC(*)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,124.2200,3.7134,-11.4778,-7.8688,-1
*CCOCCOc1ccc([N+](=O)[O-])cc1C(=O)Oc1ccc(Cc2ccc(C(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,114.2000,2.2214,-11.4778,-7.8688,-1
*C(=O)CCCCCCCCCCCCC(=O)NC(=O)CCc1ccc(Cc2ccc(NC(=O)CCCC(=O)Nc3ccc(C(=O)O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,147.7400,2.7168,-11.4778,-7.8688,-1
*O[Si](*)(CC)CCCCCOc1ccc(/N=N/c2ccc(S(=O)(=O)Oc3ccc(C(C)(C)c4ccc(Cl)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,86.5500,3.6065,-11.3751,-7.8683,-1
*Oc1ccc(-c2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(*)=O)cc4)c(Br)c3)cc2Cl)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.9000,2.3380,-11.3751,-7.8683,-1
*CSCCCCCOCCOCCCOCCOCOCCOc1ccc(/N=N/c2ccc(/C=N/c3ccc(COC(=O)O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,127.9900,3.3065,-11.4778,-7.8688,-1
*CCCCCCCCCCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(S(=O)(=O)c3ccc(O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.9000,2.4862,-11.3751,-7.8683,-1
*CCCCCCCCCCCCCCCCCCCCCOCCCCCCCOC(=O)OCCCCCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,73.8600,2.3741,-11.4778,-7.8688,-1
*CC(*)(C)C(=O)OCCCOc1ccc(C(=O)Oc2ccc(OC)cc2C#N)cc1CCCCCCCCCC,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,94.8500,2.5840,-11.3751,-7.8683,-1
*O[Si](*)(C)CCOCCOCCOc1ccc(/N=C/c2ccc(S(=O)(=O)Oc3ccccc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,92.6500,3.3661,-11.4778,-7.8688,-1
*CCOCCOCCOC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,71.0600,1.8401,-11.4778,-7.8688,-1
*CCCCCNC(=O)/C=C/C(=N)NCCCCCCCNC(=O)OC=C/C=C(*)CC,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,103.3100,3.1964,-11.3751,-7.8683,-1
*O[Si](*)(C)CCCCCCCS(=O)(=O)CCCC#Cc1ccc(/N=N/c2ccc(C#N)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,91.8800,3.7585,-11.4778,-7.8688,-1
*CCCCCCCCCCCCCCCCCCCCCOC(=O)NCCCCNC(=O)CCCCSCCCCCCCCCCCC(=O)Nc1ccc(-c2ccc(NC(=O)CO*)s2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,134.8600,3.5245,-11.4778,-7.8688,-1
*CCCCCOC(=O)Nc1ccc(NC(=O)c2ccc(C(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,93.7300,1.7612,-11.4778,-7.8688,-1
*CCCCCCCCCCCC/C=C/C(=O)NCCCCCCNC(=O)c1ccc(C(=O)N*)c(C)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,87.3000,2.4325,-11.4778,-7.8688,-1
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(*)cc4)cc3)nc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,94.5900,2.0626,-11.3751,-7.8683,-1
*CCSCCCCCCCN(*)C(=O)OCCCCCCCCCCCOC(=O)C(C)OC,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,65.0700,2.9818,-11.3751,-7.8683,-1
*Cc1ccc(C(=O)OCCCCCCCCCCOC(=O)c2cccc(O*)c2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.8300,2.0134,-11.4778,-7.8688,-1
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=N/c2ccc(OCCCOC(C)COCCOCCOC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,76.9700,3.8819,-11.4778,-7.8688,-1
*CCCCOC(=O)NCCCC(=O)NCCCCCNC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,105.7600,2.1213,-11.3751,-7.8683,-1
*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCCCCCCCCC(*)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,87.3000,2.2927,-11.3751,-7.8683,-1
*CCCCC(=O)CCC(=O)NCCCCNC(=O)c1ccc(C(=O)NCCCN(*)C)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,107.6100,2.2304,-11.3751,-7.8683,-1
*OC(=O)NC(=O)OCCCCCC(=O)Nc1ccccc1C(=O)OC(C)C(*)=O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,137.1000,2.9278,-11.3751,-7.8683,-1
*CC(*)(C)C(=O)OCCCCC(=O)NCC[N+](C)(C)O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,75.6300,2.6683,-11.3751,-7.8683,-1
