POLYMER_USED,DRUG,drug_logp,poly_topological_surface_area_sum_fullpolymerfeaturizer,sa_score_H,drug_homo_eV,drug_lumo_eV,drug_charge_at_WATER_PH
*CC(*)C(=O)OCCCCCCOc1ccc(C(C)(C)c2ccc(O)c(OCCCCC)c2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,64.99000000000001,2.403370996269169,-9.233483104581293,-5.420614335045024,1
*CCOCCOCCOP(=O)(C#N)C(=O)Sc1ccccc1-c1ccc(C(=O)N*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,114.72,3.4625876763785213,-9.530339644484693,-6.0977572626672485,1
*CC(CC(=O)OC)C(=O)NCCP(=O)(OC(C)O*)OCC(C)(C)C,CN(C)C(=N)N=C(N)N,-1.243829999999999,100.16000000000001,4.043609665431713,-9.440298661682359,-5.971022647579356,1
*CC(*)(C)C(=O)[N+](=O)[O-],CN(C)C(=N)N=C(N)N,-1.243829999999999,60.209999999999994,3.110754484161074,-9.496667657268178,-5.967834072534426,1
*CC(*)C(=O)Nc1ccc(C(=O)OCCCCCOc2ccc(/N=N/c3ccc(N=C/c4ccc(OCC)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,110.94000000000001,2.7138703357196423,-9.440301447206446,-5.971020261979038,1
*CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)Oc2ccc(C(=O)O*)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,105.2,2.6298208058960313,-9.511370995480771,-6.132757740941609,1
*CCOCC(=O)SSCCCCCCCCC(=O)NCCNC(=O)OCCCCCCOCCO*,CN(C)C(=N)N=C(N)N,-1.243829999999999,112.19000000000001,2.93095452432779,-9.233456124325267,-5.420583415416283,1
*CCCCCCCCCCC(=O)NCCCCNC(=O)c1ccc(C(=O)NCCNC(=O)CCCSCCCCC(=O)c2ccc(C(=O)N*)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,162.57,2.807049827932053,-9.511366386096347,-6.1327531515102836,1
*CCCCCCOC(=O)SCCCSC(=O)Oc1ccc(C(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,78.90000000000002,2.6864705853540727,-9.069655968977505,-5.205675267516748,1
*CCCOC(=O)NC(=O)c1ccccc1C(*)=O,CN(C)C(=N)N=C(N)N,-1.243829999999999,72.47,2.0928852397783633,-9.530334690594499,-6.097753356073255,1
*CCC[Se]C(=O)NCCCCCCNC(=O)OCCCCCC(=O)N*,CN(C)C(=N)N=C(N)N,-1.243829999999999,96.53,2.905778488923895,-9.440298052140257,-5.971014023633251,1
*OC(=O)CCOCC(=S)OC(=O)c1ccc(*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,61.830000000000005,2.3897308106072987,-9.44029609423029,-5.971017743356131,1
*Oc1ccc(C(=O)OC(=O)c2ccc(C(=O)Nc3ccc(NC(=O)c4ccc(OCCCCCCCCC(*)=O)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,137.10000000000002,2.5258066081755057,-9.069660829569003,-5.205676430829931,1
*C(=O)/C=C(\C)c1ccc(C(=O)CN(*)c2ccc(C(=O)OCCCCCCCCCCCC)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,63.68000000000001,2.471510208791159,-9.417952849850145,-5.99992903277265,1
*CCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(O*)cc2)c(C(C)C)c1,CN(C)C(=N)N=C(N)N,-1.243829999999999,61.83,2.2041551624883375,-9.440293918779984,-5.971013760190936,1
*NC(C)CNC(=O)NCCSC=C/CCCCCC(*)=O,CN(C)C(=N)N=C(N)N,-1.243829999999999,70.22999999999999,3.4560306794976094,-9.530335708710913,-6.097754357181811,1
*CCCCCCN(CCSCCCOC(=O)O*)c1ccc(C=O)Occ1,CN(C)C(=N)N=C(N)N,-1.243829999999999,65.07,3.545394978029149,-9.440291118019791,-5.971010309009496,1
*Oc1ccc(C(=O)OCCCCCCOC(=O)c2cccc(C(*)=O)c2)cc1OC(C)C,CN(C)C(=N)N=C(N)N,-1.243829999999999,88.13000000000001,2.324067629331841,-9.511367768559072,-6.132750279940628,1
*CCCCCCOC(=O)SC1CCN(C)CCCCCCCC=C(CC(=C)CCCCCNC(=O)CCCCCC(=O)O*)CCCCC1C,CN(C)C(=N)N=C(N)N,-1.243829999999999,84.94000000000001,4.475545721048148,-9.440301324342407,-5.971018862178876,1
*CC(*)(C)C(=O)OCCCCCCCCCCCCCOC(=O)c1ccc(OC(C)O)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,82.06,2.75464942869991,-9.359320067318393,-5.850382700576746,1
*Cc1ccc(NC(=O)OCCCCCCCCCCCCCCCCCC(=O)Oc2ccc(O*)o2)cc1CCCCCCC(=O)OCCCCc1ccccc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,113.3,3.249025281339186,-9.4402933437723,-5.971013724013909,1
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)Oc3ccc(Oc4ccc(*)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,80.29,2.9913265471405577,-9.233470554446045,-5.420581585246185,1
*Oc1ccc(CC(=O)N/C=C/c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,81.69999999999999,2.620875982058177,-9.35932766928307,-5.85040140628819,1
*CCCS(=O)(=O)CCCCCCCCCCNC(=O)c1ccc(C(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,89.54,2.1117791422957986,-9.440301105482055,-5.971025788725213,1
*CCOCCOCCOCCOC(=O)CCCCCCCCCCCCC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,80.29,2.293279564709362,-9.511367738040711,-6.132758123235229,1
*OC(OC)C(O*)COCCCOCCOCCOC(=O)Nc1ccc(ONC(C)C)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,114.97000000000001,3.705455787392392,-9.530330679782356,-6.097757314576305,1
*Nc1ccc(NC(=O)c2ccc(C(=O)NNC(=O)c3ccc(*)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,99.32999999999998,1.7199758138934307,-9.51137224607786,-6.1327633919065425,1
*CCSCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)NCCC(=O)N*,CN(C)C(=N)N=C(N)N,-1.243829999999999,87.30000000000001,2.4101798342688223,-9.073771119232228,-5.411891639666229,1
*CC(*)C(=O)OCCCCCCCCCCCCCOC(=O)c1ccc(OCCCCCCCCCC)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,61.83,2.289445513000409,-9.511371891718914,-6.132759125462984,1
*CCCCCCNC(=O)C(CCBr)(C#N)C(=O)N*,CN(C)C(=N)N=C(N)N,-1.243829999999999,81.99000000000001,3.4718377276805032,-9.440298219130735,-5.97102239924953,1
*CCCCCCCCCCCCNC(=O)c1ccc(NC(=O)CC(=O)N*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,87.30000000000001,1.99774444826539,-9.440299960645584,-5.971020054364843,1
*Oc1ccc(/N=N/c2ccc(Oc3ccc(N=C(C)CCCCCCCCc4ccc(*)o4)s3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,68.68,3.1378851591574524,-9.073777001485954,-5.4118967348722835,1
*CCCCOC(=O)C(CCCCCCCC(=O)O*)c1ccc(C(=O)OC)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,78.90000000000002,2.58107392919149,-9.53033994142784,-6.097759338515156,1
*CC(OC(C)CCCCCCOc1ccc(/C=N/c2ccc(-c3ccc(O*)cc3)cc2)cc1)[N+](=O)[O-],CN(C)C(=N)N=C(N)N,-1.243829999999999,83.19,3.4359363523686444,-9.511368262487641,-6.132758840147507,1
*CC(*)(F)C(=O)OC(=O)OCCCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(CCCCCCCC)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,86.55000000000001,3.364489799491599,-9.440297595320917,-5.971018446018452,1
*CCN(*)C(=O)CCCCCC(=O)Nc1ccc(/N=N/c2ccc(OC)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,83.36,2.178331464616683,-9.530334593526613,-6.097759829898683,1
*CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)OCCCOC(=O)CCCCCCC(=N)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,111.98,2.5254540678952875,-9.440298530456488,-5.971019412836073,1
*Oc1cccc(C(=O)Oc2ccc(OCCOc3ccc(C(*)=O)cc3)cc2)c1,CN(C)C(=N)N=C(N)N,-1.243829999999999,71.06,1.9931083993635177,-9.511365652962908,-6.132752328666331,1
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCOc3ccc(C(=O)c4ccc(Oc5ccc(*)cc5)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,97.36,2.2214950201991464,-9.530334942320192,-6.0977554070839926,1
*Oc1ccc(C(C)(C)c2ccc(/N=N/c3ccc(*)cc3C(=O)Oc3ccc(OC)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,69.48,2.4479245243277887,-9.511366506346953,-6.13274719739495,1
*OC(CCCCCCCN(C)OC(=O)O*)c1ccc(Oc2ccc(/N=N/c3ccc(C#N)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,105.74000000000001,3.3533743941929153,-9.53033632185193,-6.09776542189858,1
*CCCCCCCCCCCNC(=O)C(C)C(=O)NCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,125.63000000000001,2.931315373219684,-9.530334735855297,-6.097750169420386,1
*CCCCCCCCOC(=O)CCCCOc1ccc(C(=O)OCCCCOC(=O)c2ccc(OCCOC(=O)CCc3ccc(O*)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,132.89,2.7594184515693883,-9.073785711731114,-5.411904901129628,1
*CCCCCCCCCCCCNC(=O)C(=O)OCCCOC(=O)c1ccc(/N=C/c2ccc(-c3ccc(O*)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,103.29000000000002,2.706978902502245,-9.530336055512032,-6.097759605765972,1
*NC(CCCCCCCOc1ccc(C(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1)C(=O)OC(C)CCCCCCC,CN(C)C(=N)N=C(N)N,-1.243829999999999,100.16000000000001,3.322713355964204,-9.530336981831372,-6.097756727181056,1
*CC(*)OC(=O)c1ccc(C(C)S(=O)(=O)c2ccc(-c3ccc(OCCCCCCCCCCCCCCC)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,69.67,2.937128429470528,-9.530325369795214,-6.097749481647002,1
*CCCCCCCCCCCCCCCCCNC(=O)CP(=O)(CCCCCCCCCC)C(=O)N*,CN(C)C(=N)N=C(N)N,-1.243829999999999,75.27,3.115159707733671,-9.440299587872786,-5.971019182291756,1
*OC(=O)c1ccc(OC(=O)CCC(*)=O)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,69.67,1.9621645592644157,-9.440295903651979,-5.971015489085987,1
*Oc1ccc(-c2ccc(OC(=O)c3ccc(OCCOC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,88.13,2.152766576918925,-9.073778028718545,-5.411889961065947,1
*CCC(C)(C)CNC(=O)CCCCCCCCCC(=O)Nc1ccc(Cc2ccc(CNC(=O)C(C)C(=O)N*)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,116.4,3.1214688470757386,-9.53033706938277,-6.09775539940408,1
*CC(C)OC(=O)c1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,69.67,1.8644133306661423,-9.440298875753966,-5.971022580467896,1
*CCCSC(=O)C(=O)NCCCCCS(=O)(=O)CC(=O)NCCN*,CN(C)C(=N)N=C(N)N,-1.243829999999999,121.44,2.866933632392385,-9.53033639642882,-6.0977566302669155,1
*Oc1ccc(C(=O)Nc2ccc(Nc3ccc(NC(=O)CC(*)=O)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,96.53,2.049980954885452,-9.511376577818059,-6.132766513159409,1
*CCOCCOCCCOCCOCCOCCOCCOC(=O)OCCCCOc1ccc(/C=C/c2ccc(OCC)cc2)cc1*,CN(C)C(=N)N=C(N)N,-1.243829999999999,109.37000000000002,2.828998833597634,-9.440300667110524,-5.971022981956189,1
*CCCC(=O)NCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,96.53000000000002,2.0037433540051577,-9.073774869427963,-5.411891356960065,1
*CCCCCCCCCCCCNC(=O)CCCCCCCCCC(=O)NCCCCCSCCOCCCCCCCCCCSCCCC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,93.73,2.935175826315076,-9.359313120888077,-5.850362338585876,1
*CNC(CCOC(=O)Cc1ccc(Cl)cc1)C(=O)NCC(=O)OCCOC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,129.26,2.8800893385944306,-9.530339169520817,-6.097769493162873,1
*OC(=O)c1ccc(C(=O)OCCCCCCCCCCCCCOC(*)=O)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,78.9,2.1737956215857395,-9.511371390643955,-6.132763362221836,1
*CC(O)CN(*)CCc1ccc(C(C)(C)c2cccc([N+](=O)[O-])c2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,66.61,2.6818044743200815,-9.49666412025016,-5.967831533438488,1
*CCCCCOC(=O)CCCCCCCCCCCCCCc1ccc(CCc2ccc(NSC(=O)CCCCC(=O)N*)c(OC)c2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,93.73,3.0008091088472,-9.064780948145795,-5.4206571844376,1
*NC(=O)CCCCCCCCCCCCCCCS(=O)(=O)CCCCCCC(=O)NC(=O)NCCC(*)=O,CN(C)C(=N)N=C(N)N,-1.243829999999999,138.51,2.739135849945141,-9.440303183785755,-5.9710239014254505,1
*CCCOCCOCCOCCOC(=O)c1ccc(C(=O)SCCCCNC(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,109.39,2.595866391592894,-9.530333184876545,-6.0977580546239105,1
*CCCCCCCCCCOc1ccc(C(=O)OC(=O)NCCCCCCCCS(=O)(=O)CCCCCCCCC(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,125.06999999999998,2.763826966481533,-9.511368658972636,-6.1327547483290425,1
*OC(=O)CCCCCCCCCCCCC(=O)OCCOC(=O)c1ccc(C(=O)OCCCCCOc2ccc(-c3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,114.43,2.9144569749314133,-9.530333668203536,-6.09775312491826,1
*CC(C)CCCCCNC(=O)c1ccc(C(=O)NCCCO*)c(C)c1Br,CN(C)C(=N)N=C(N)N,-1.243829999999999,67.43,2.306339565303313,-9.233455711739367,-5.420582442764861,1
*CCCCCCNC(=O)CCCCC(=O)NNC(=O)CCc1ccc(NCCCCCCCNC(=O)CCCCCCCCC(=O)N*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,157.53,2.722294974992712,-9.017257977105945,-5.205266858044082,1
*CCOCCOC(=O)NCC(C)(CCCOc1ccc(/C=N/c2ccc(O*)cc2)cc1)c1ccc(OCCCCC)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,87.61000000000001,3.2868674078697833,-9.417946867488045,-5.9999225701548475,1
*CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCNC(=O)C(C)NCCOC(=O)c1ccc(C(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,93.73,3.085226177538659,-9.530280667997323,-6.097871645272809,1
*CCCNC(=O)C(=O)NCCNC(=O)c1ccc(C(=O)NNCCCSOCCNC(=O)CCCCOC(*)=O)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,193.05999999999997,3.0726029775765813,-9.496665711993735,-5.967835956226353,1
*Nc1ccc(C(=O)NNC(=O)CCCCCCCCCC(*)=O)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,87.30000000000001,2.1247895913203347,-9.530328886868475,-6.097756549541369,1
*CC[N+](C)(CC)CNC(=O)c1ccc(NC(=O)CCCCCCCCCC(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,84.50000000000001,2.5026360828510565,-9.440297099228442,-5.971015931975023,1
*Oc1ccc([Si](C)(C)O[Si](C)(C)O[Si](C)(C)Oc2ccc(/C=N/c3ccc(S(=O)(=O)CCCCCCCCCCCC(=O)c4ccc(*)o4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,113.62999999999998,3.583060684148432,-9.511363282556434,-6.132751838282111,1
*O[Si](C)(C)OC(C)OC(=O)Nc1ccc(C(=O)Oc2ccc(S(*)(=O)=O)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,117.23000000000002,3.5301767558290935,-9.511369123993443,-6.132762033187041,1
*Nc1ccc(C(C)(C)c2ccc(C(=O)NCCCNC(*)=O)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,70.23,2.265643104308511,-9.530336003967596,-6.097758613155391,1
*CCCCCOCCCCCOc1ccc(C(=O)OCCCCOc2ccc(C(=O)OCCCCCOC(=O)c3ccc(N*)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,118.62,2.511819645577315,-9.440300113403357,-5.97102662500092,1
*CCCCCNC(=O)Cc1ccc(C(=O)NCCSCCCNC(=O)N*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,99.33000000000001,2.199060514477658,-9.440300124694312,-5.971019490201025,1
*CCCCCCNNC(=O)CCCCCCCCCC(=O)NCCCCNC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,108.55999999999999,2.384862811018735,-9.511370411468015,-6.132752245250538,1
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(-c3ccc(C(=O)S(=O)(=O)CCCC(*)=O)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,155.57999999999998,2.990345348801627,-9.496667288912391,-5.967827262762931,1
*CCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,131.5,2.754291263895631,-9.440297677312772,-5.971018902734188,1
*CCC(C(=O)C(C)C)CC(C)C(=O)NCCCCCCCNC(=O)C(=O)N*,CN(C)C(=N)N=C(N)N,-1.243829999999999,104.37,3.336365006834477,-9.06478632194444,-5.420654264412403,1
*CCN(CCCOC(=O)c1ccc(/N=N/c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1)C(=O)OC(C)C,CN(C)C(=N)N=C(N)N,-1.243829999999999,116.09000000000002,2.6720350347466226,-9.417951761327133,-5.999932464770733,1
*CCCCCC(=O)Oc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)CCCCCCCCCCC(=O)Nc4ccc(*)nc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,126.49,2.660246230437389,-9.530333619171559,-6.097762755177681,1
*CCCCCCC(=O)CCCCCCCCCCCCC(=O)OCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,95.97000000000001,2.467078392912317,-9.069682693175633,-5.205714349663648,1
*CC(*)(C#C)CCCCCCOC(=O)NCc1ccc(C#N)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,62.12,2.9082726663783998,-9.073790597564829,-5.411897707140259,1
*Nc1ccc(-c2ccc(Cc3ccc(NC(=O)CCCCCCC(*)=O)cc3C(=O)O)c(C)c2)cc1OC,CN(C)C(=N)N=C(N)N,-1.243829999999999,104.73,2.5300309682883366,-9.530334106846961,-6.097757037183038,1
*CCCCCCOC(=O)Oc1ccc(-c2ccc(OCCCC(=O)OCCCOc3ccc(O*)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,89.52000000000001,2.3875220055770097,-9.440297386212503,-5.97101280814912,1
*CCCOc1ccc(C(=O)NCCCCCCNC(=O)c2ccc(NC(=O)c3ccc(C(=O)O*)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,122.83,2.1192237506558875,-9.233450801700988,-5.420574645018666,1
*OC(=O)c1ccc(NC(=O)CCCCC(=O)NCCCCCCCS(=O)(=O)c2ccc(C(*)=O)c(OC)c2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,144.93999999999997,2.47316337374707,-9.359327778674288,-5.8504048034488525,1
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(=O)NN*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,67.43,2.750405409256409,-9.073771515338018,-5.411927769315618,1
*N=P(*)(CCSCCCCC)OCCCCCCCCCCCCCCCCCCCNC(=O)Oc1ccc(OC(C)C)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,69.15,3.6119219658554016,-9.44029823245564,-5.9710166915135,1
*Oc1ccc(NC(=O)OCCCCCCCCOC(=O)CCCCCCCC(=O)Nc2ccc(*)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,102.96000000000001,2.2763734494043053,-9.530331122579868,-6.097754318604531,1
*CCCCCCCCCCCCCC=C/C(=O)CCCCCCCCCCC(=O)NCCCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)O*)c(Cc2ccccc2)c1,CN(C)C(=N)N=C(N)N,-1.243829999999999,127.87000000000002,3.2456803345507286,-9.511371379578907,-6.1327543534148115,1
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,131.27,3.173443257177751,-9.511371689510787,-6.132761757825284,1
*OC(=O)c1ccc(C(=O)OCCOC(=O)c2ccc(C(*)=O)cc2)cc1N,CN(C)C(=N)N=C(N)N,-1.243829999999999,121.99,2.122046797155969,-9.496664811820919,-5.9678377342818685,1
*NC(=O)NC(=O)c1ccc(C(*)=O)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,75.27000000000001,1.860533217271085,-9.026282730330323,-5.416405015062886,1
*CCCCCCCCCOCCCCCOc1ccc(NC(=O)C(C)C(C)c2ccc(C(=O)O*)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,73.86,3.091314114447382,-9.073771388000026,-5.411898551896498,1
*CCCCCCCCOC(=O)CCCCOC(=O)C(CCCCCCSC(=O)O*)c1ccc(/N=N/c2ccc(OCCCCCCCCCCCCC)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,112.85000000000001,3.7599120929475163,-9.496667593600634,-5.967839148848379,1
*NNC(=O)c1ccc(C(=O)Nc2cc(Cl)c(C(=O)OCCc3ccc(C(*)=O)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,113.6,2.189206305944026,-9.5303317729653,-6.09775809773302,1
*CCCOc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(OCCCCCCCCCCOc4ccc(N*)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,97.92000000000002,2.249179979581161,-9.359325500934185,-5.8503958103267415,1
*CC(*)(C)C(=O)OCCCCCOCCCCCCCCCCCCCCCOc1ccc(-c2ccc(C=C(C)C(=O)Oc3ccc(C(C)C)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,71.06,2.998751592269592,-9.496665573190109,-5.967837040418593,1
*CCC(C)CCCCCCSC(=O)OCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,78.9,3.285825050890999,-9.530336077209395,-6.09775773183218,1
*CCCCCCCCNC(=O)Cc1ccc(C(=O)N*)c(OCCCCCCCCCCCCCC)c1,CN(C)C(=N)N=C(N)N,-1.243829999999999,67.43,2.294231045236268,-9.530328981144141,-6.097753863585465,1
*CC(C#N)=C(C=C(C)C(=O)NC(C)N*)CCCCCCC,CN(C)C(=N)N=C(N)N,-1.243829999999999,64.92,3.644738174868012,-9.440298630451347,-5.97102078849807,1
*CCCCCCCCCCC(=O)NCc1cc(NC(=O)N*)ccc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,70.23,1.8708104057999702,-9.530340656378792,-6.097764577558963,1
*CCOCCOCCOC(=O)CCCSCCCCCCCCC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,71.06,2.3838093231434954,-9.064786366878387,-5.420649953423375,1
*CC(*)(C)C(=O)OCCCCCCCCCCC(=O)OCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,97.36000000000003,2.9676942265689217,-9.496668117803642,-5.967827772106292,1
*CCCCCCC(=O)N(CCCCCCOc1ccc(CCCC(=O)O*)c(C)c1)C(=O)OCCOc1ccc(/N=N/c2ccc(F)cc2)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,116.09,3.050772729606509,-9.064786102178626,-5.420653407955928,1
*CCCCCCN(C)CNC(=O)C(C)(C)C(=O)N*,CN(C)C(=N)N=C(N)N,-1.243829999999999,61.440000000000005,2.7533499595434705,-9.530336261946207,-6.097755979974716,1
*CCCCCCCSSCCNC(=O)NCCC(=O)NC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,96.53000000000002,2.5756664556661413,-9.511366250304695,-6.132751749285447,1
*/N=N/N=C/c1ccc(/C(C)=C/c2ccccc2)cc1CC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,63.379999999999995,3.177138007609927,-9.496670635817699,-5.96784340654658,1
*CCCCNC(=O)CCCCCCCCCCCC(=O)NCCCCCCCCCCNC(=O)O*,CN(C)C(=N)N=C(N)N,-1.243829999999999,96.53000000000002,2.1390616966842675,-9.440300456930776,-5.971024892290259,1
*OP(=O)(Oc1ccc(C(C)(C)OC(*)=O)cc1)c1ccccc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,61.830000000000005,3.2188435781691673,-9.06965283664789,-5.205681345437474,1
*CCCCCCCCCCCCCC(=O)NCNC(=O)C1COC1*,CN(C)C(=N)N=C(N)N,-1.243829999999999,67.43,2.329930541546579,-9.417953448391684,-5.999923237287679,1
*CCCCCCCCCCCCCCCCCCCCCCCCCCCC#CCCC(=O)Nc1ccc(NC(=O)O*)cc1,CN(C)C(=N)N=C(N)N,-1.243829999999999,67.43,2.5490819787257237,-9.073777681123875,-5.411895427796086,1
*CCCOCCCOCCOCCOCCOCCOCCOCCOCCOCCOc1ccc(/C=N/c2ccc(C#N)cc2)cc1*,CN(C)C(=N)N=C(N)N,-1.243829999999999,128.45000000000002,3.061009990133708,-9.417952176418238,-5.999926006393793,1
