POLYMER_USED,DRUG,drug_logp,poly_topological_surface_area_sum_fullpolymerfeaturizer,sa_score_H,drug_homo_eV,drug_lumo_eV,drug_charge_at_WATER_PH
*CCCCCC(=O)OCCOCCOC(=O)COC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,114.42999999999999,2.136468340324644,-11.477842208004132,-7.868786422561422,-1
*CCOC(=O)Sc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,64.63,2.1993123173525326,-11.37508587368395,-7.8682890676707045,-1
*NC(C)CCCOc1ccccc1OC(=O)c1ccc(S(=O)(=O)c2ccc(*)cc2)c(SCCCC)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,81.69999999999999,2.9358701351337917,-11.47784453635551,-7.868793327527687,-1
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,64.63,1.7600800823304894,-11.477840527964753,-7.868790573844076,-1
*CC(*)C(=O)OCCCCCCOc1ccc(C(C)(C)c2ccc(O)c(OCCCCC)c2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,64.99000000000001,2.403370996269169,-11.477840756844408,-7.8687895292286685,-1
*CCOCCOCCOP(=O)(C#N)C(=O)Sc1ccccc1-c1ccc(C(=O)N*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,114.72,3.4625876763785213,-11.477840844635946,-7.868792412070139,-1
*CC(CC(=O)OC)C(=O)NCCP(=O)(OC(C)O*)OCC(C)(C)C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,100.16000000000001,4.043609665431713,-11.477839767216286,-7.868792516509312,-1
*CC(*)(C)C(=O)[N+](=O)[O-],CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,60.209999999999994,3.110754484161074,-11.375082324436319,-7.868290372722824,-1
*CC(*)C(=O)Nc1ccc(C(=O)OCCCCCOc2ccc(/N=N/c3ccc(N=C/c4ccc(OCC)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,110.94000000000001,2.7138703357196423,-11.47784140647852,-7.868793670810877,-1
*CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)Oc2ccc(C(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,105.2,2.6298208058960313,-11.477841138821924,-7.86879107170001,-1
*CCOCC(=O)SSCCCCCCCCC(=O)NCCNC(=O)OCCCCCCOCCO*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,112.19000000000001,2.93095452432779,-11.375084532076372,-7.868286885643481,-1
*CCCCCCCCCCC(=O)NCCCCNC(=O)c1ccc(C(=O)NCCNC(=O)CCCSCCCCC(=O)c2ccc(C(=O)N*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,162.57,2.807049827932053,-11.47784050906463,-7.868789628061213,-1
*CCCCCCOC(=O)SCCCSC(=O)Oc1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.90000000000002,2.6864705853540727,-11.37508570874022,-7.86829161839975,-1
*CCCOC(=O)NC(=O)c1ccccc1C(*)=O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,72.47,2.0928852397783633,-11.477840227442478,-7.868789986842233,-1
*CCC[Se]C(=O)NCCCCCCNC(=O)OCCCCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,96.53,2.905778488923895,-11.375082297304852,-7.868289317333506,-1
*OC(=O)CCOCC(=S)OC(=O)c1ccc(*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.830000000000005,2.3897308106072987,-11.375083681089281,-7.86829144761146,-1
*Oc1ccc(C(=O)OC(=O)c2ccc(C(=O)Nc3ccc(NC(=O)c4ccc(OCCCCCCCCC(*)=O)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,137.10000000000002,2.5258066081755057,-11.375088954377103,-7.8682951474921925,-1
*C(=O)/C=C(\C)c1ccc(C(=O)CN(*)c2ccc(C(=O)OCCCCCCCCCCCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,63.68000000000001,2.471510208791159,-11.477842416321375,-7.868791708206755,-1
*CCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(O*)cc2)c(C(C)C)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.83,2.2041551624883375,-11.375083771547521,-7.868292964812822,-1
*NC(C)CNC(=O)NCCSC=C/CCCCCC(*)=O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,70.22999999999999,3.4560306794976094,-11.37508222157595,-7.8682903779537,-1
*CCCCCCN(CCSCCCOC(=O)O*)c1ccc(C=O)Occ1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,65.07,3.545394978029149,-11.477836680925037,-7.868789043343661,-1
*Oc1ccc(C(=O)OCCCCCCOC(=O)c2cccc(C(*)=O)c2)cc1OC(C)C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,88.13000000000001,2.324067629331841,-11.37508344238661,-7.868289307375691,-1
*CCCCCCOC(=O)SC1CCN(C)CCCCCCCC=C(CC(=C)CCCCCNC(=O)CCCCCC(=O)O*)CCCCC1C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,84.94000000000001,4.475545721048148,-11.37508441194643,-7.868288882323041,-1
*CC(*)(C)C(=O)OCCCCCCCCCCCCCOC(=O)c1ccc(OC(C)O)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,82.06,2.75464942869991,-11.477841964533354,-7.868785858034341,-1
*Cc1ccc(NC(=O)OCCCCCCCCCCCCCCCCCC(=O)Oc2ccc(O*)o2)cc1CCCCCCC(=O)OCCCCc1ccccc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,113.3,3.249025281339186,-11.37508285570329,-7.868290314761044,-1
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)Oc3ccc(Oc4ccc(*)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,80.29,2.9913265471405577,-11.375087384262125,-7.868290374789611,-1
*Oc1ccc(CC(=O)N/C=C/c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,81.69999999999999,2.620875982058177,-11.375085505121332,-7.868290813669899,-1
*CCCS(=O)(=O)CCCCCCCCCCNC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,89.54,2.1117791422957986,-11.375086142942656,-7.8682915069496335,-1
*CCOCCOCCOCCOC(=O)CCCCCCCCCCCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,80.29,2.293279564709362,-11.477841344079106,-7.868791956530421,-1
*OC(OC)C(O*)COCCCOCCOCCOC(=O)Nc1ccc(ONC(C)C)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,114.97000000000001,3.705455787392392,-11.375083825178617,-7.8682902876072705,-1
*Nc1ccc(NC(=O)c2ccc(C(=O)NNC(=O)c3ccc(*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,99.32999999999998,1.7199758138934307,-11.375083964095591,-7.868289091655459,-1
*CCSCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)NCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,87.30000000000001,2.4101798342688223,-11.375086371849711,-7.868291415654527,-1
*CC(*)C(=O)OCCCCCCCCCCCCCOC(=O)c1ccc(OCCCCCCCCCC)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,61.83,2.289445513000409,-11.375081509403962,-7.86829391463898,-1
*CCCCCCNC(=O)C(CCBr)(C#N)C(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,81.99000000000001,3.4718377276805032,-11.375088095737844,-7.86829168220211,-1
*CCCCCCCCCCCCNC(=O)c1ccc(NC(=O)CC(=O)N*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,87.30000000000001,1.99774444826539,-11.375088583023137,-7.868290279960167,-1
*Oc1ccc(/N=N/c2ccc(Oc3ccc(N=C(C)CCCCCCCCc4ccc(*)o4)s3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,68.68,3.1378851591574524,-11.375087338420785,-7.8682933291529205,-1
*CCCCOC(=O)C(CCCCCCCC(=O)O*)c1ccc(C(=O)OC)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.90000000000002,2.58107392919149,-11.477845006795533,-7.868789097059455,-1
*CC(OC(C)CCCCCCOc1ccc(/C=N/c2ccc(-c3ccc(O*)cc3)cc2)cc1)[N+](=O)[O-],CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,83.19,3.4359363523686444,-11.375084477607768,-7.868288532382251,-1
*CC(*)(F)C(=O)OC(=O)OCCCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(CCCCCCCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,86.55000000000001,3.364489799491599,-11.477842666971588,-7.868791989322417,-1
*CCN(*)C(=O)CCCCCC(=O)Nc1ccc(/N=N/c2ccc(OC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,83.36,2.178331464616683,-11.375084839569265,-7.868290578975274,-1
*CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)OCCCOC(=O)CCCCCCC(=N)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,111.98,2.5254540678952875,-11.477843194171534,-7.868794687364683,-1
*Oc1cccc(C(=O)Oc2ccc(OCCOc3ccc(C(*)=O)cc3)cc2)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,71.06,1.9931083993635177,-11.375082280648522,-7.868290523571866,-1
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCOc3ccc(C(=O)c4ccc(Oc5ccc(*)cc5)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,97.36,2.2214950201991464,-11.47784105339997,-7.868791838236556,-1
*Oc1ccc(C(C)(C)c2ccc(/N=N/c3ccc(*)cc3C(=O)Oc3ccc(OC)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,69.48,2.4479245243277887,-11.375085596344958,-7.8682887625414715,-1
*OC(CCCCCCCN(C)OC(=O)O*)c1ccc(Oc2ccc(/N=N/c3ccc(C#N)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,105.74000000000001,3.3533743941929153,-11.375085194895124,-7.8682906382086575,-1
*CCCCCCCCCCCNC(=O)C(C)C(=O)NCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,125.63000000000001,2.931315373219684,-11.477839495937705,-7.8687936641437775,-1
*CCCCCCCCOC(=O)CCCCOc1ccc(C(=O)OCCCCOC(=O)c2ccc(OCCOC(=O)CCc3ccc(O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,132.89,2.7594184515693883,-11.477840020549499,-7.868790827833134,-1
*CCCCCCCCCCCCNC(=O)C(=O)OCCCOC(=O)c1ccc(/N=C/c2ccc(-c3ccc(O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,103.29000000000002,2.706978902502245,-11.375088563359652,-7.868293814323855,-1
*NC(CCCCCCCOc1ccc(C(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1)C(=O)OC(C)CCCCCCC,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,100.16000000000001,3.322713355964204,-11.375083618398454,-7.868288632063928,-1
*CC(*)OC(=O)c1ccc(C(C)S(=O)(=O)c2ccc(-c3ccc(OCCCCCCCCCCCCCCC)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,69.67,2.937128429470528,-11.477837948715521,-7.8687904853151345,-1
*CCCCCCCCCCCCCCCCCNC(=O)CP(=O)(CCCCCCCCCC)C(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,75.27,3.115159707733671,-11.37508980398554,-7.868285426269489,-1
*OC(=O)c1ccc(OC(=O)CCC(*)=O)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,69.67,1.9621645592644157,-11.375083253022929,-7.868288433736127,-1
*Oc1ccc(-c2ccc(OC(=O)c3ccc(OCCOC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,88.13,2.152766576918925,-11.37508480533478,-7.868289577963515,-1
*CCC(C)(C)CNC(=O)CCCCCCCCCC(=O)Nc1ccc(Cc2ccc(CNC(=O)C(C)C(=O)N*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,116.4,3.1214688470757386,-11.477840487078664,-7.868790705221449,-1
*CC(C)OC(=O)c1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,69.67,1.8644133306661423,-11.477841366739622,-7.868794202710512,-1
*CCCSC(=O)C(=O)NCCCCCS(=O)(=O)CC(=O)NCCN*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,121.44,2.866933632392385,-11.477836869508186,-7.868789421454843,-1
*Oc1ccc(C(=O)Nc2ccc(Nc3ccc(NC(=O)CC(*)=O)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,96.53,2.049980954885452,-11.375087331103014,-7.868284311506911,-1
*CCOCCOCCCOCCOCCOCCOCCOC(=O)OCCCCOc1ccc(/C=C/c2ccc(OCC)cc2)cc1*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,109.37000000000002,2.828998833597634,-11.375086271243374,-7.8682914534512856,-1
*CCCC(=O)NCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,96.53000000000002,2.0037433540051577,-11.37508632309755,-7.868290436135922,-1
*CCCCCCCCCCCCNC(=O)CCCCCCCCCC(=O)NCCCCCSCCOCCCCCCCCCCSCCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,93.73,2.935175826315076,-11.375088065193196,-7.8682922786351,-1
*CNC(CCOC(=O)Cc1ccc(Cl)cc1)C(=O)NCC(=O)OCCOC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,129.26,2.8800893385944306,-11.477841131882274,-7.868786718665864,-1
*OC(=O)c1ccc(C(=O)OCCCCCCCCCCCCCOC(*)=O)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.9,2.1737956215857395,-11.37508547224582,-7.868290460546483,-1
*CC(O)CN(*)CCc1ccc(C(C)(C)c2cccc([N+](=O)[O-])c2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,66.61,2.6818044743200815,-11.477839168708332,-7.868784087686125,-1
*CCCCCOC(=O)CCCCCCCCCCCCCCc1ccc(CCc2ccc(NSC(=O)CCCCC(=O)N*)c(OC)c2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,93.73,3.0008091088472,-11.477838351488643,-7.868787621756643,-1
*NC(=O)CCCCCCCCCCCCCCCS(=O)(=O)CCCCCCC(=O)NC(=O)NCCC(*)=O,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,138.51,2.739135849945141,-11.37508867677482,-7.8682931747462295,-1
*CCCOCCOCCOCCOC(=O)c1ccc(C(=O)SCCCCNC(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,109.39,2.595866391592894,-11.37508911041523,-7.868291603702475,-1
*CCCCCCCCCCOc1ccc(C(=O)OC(=O)NCCCCCCCCS(=O)(=O)CCCCCCCCC(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,125.06999999999998,2.763826966481533,-11.477841852882559,-7.868793062683547,-1
*OC(=O)CCCCCCCCCCCCC(=O)OCCOC(=O)c1ccc(C(=O)OCCCCCOc2ccc(-c3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,114.43,2.9144569749314133,-11.477840586906273,-7.868789508315072,-1
*CC(C)CCCCCNC(=O)c1ccc(C(=O)NCCCO*)c(C)c1Br,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,67.43,2.306339565303313,-11.375088340931944,-7.868292440880357,-1
*CCCCCCNC(=O)CCCCC(=O)NNC(=O)CCc1ccc(NCCCCCCCNC(=O)CCCCCCCCC(=O)N*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,157.53,2.722294974992712,-11.477842363002722,-7.868793037177103,-1
*CCOCCOC(=O)NCC(C)(CCCOc1ccc(/C=N/c2ccc(O*)cc2)cc1)c1ccc(OCCCCC)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,87.61000000000001,3.2868674078697833,-11.375089504438902,-7.868289702793935,-1
*CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCNC(=O)C(C)NCCOC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,93.73,3.085226177538659,-11.37508772338768,-7.8682895674628694,-1
*CCCNC(=O)C(=O)NCCNC(=O)c1ccc(C(=O)NNCCCSOCCNC(=O)CCCCOC(*)=O)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,193.05999999999997,3.0726029775765813,-11.477839439077474,-7.868788611398831,-1
*Nc1ccc(C(=O)NNC(=O)CCCCCCCCCC(*)=O)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,87.30000000000001,2.1247895913203347,-11.375091157258536,-7.86828912583962,-1
*CC[N+](C)(CC)CNC(=O)c1ccc(NC(=O)CCCCCCCCCC(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,84.50000000000001,2.5026360828510565,-11.37508322260965,-7.868291851190156,-1
*Oc1ccc([Si](C)(C)O[Si](C)(C)O[Si](C)(C)Oc2ccc(/C=N/c3ccc(S(=O)(=O)CCCCCCCCCCCC(=O)c4ccc(*)o4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,113.62999999999998,3.583060684148432,-11.37508495520627,-7.868291158328723,-1
*O[Si](C)(C)OC(C)OC(=O)Nc1ccc(C(=O)Oc2ccc(S(*)(=O)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,117.23000000000002,3.5301767558290935,-11.375088227031593,-7.868287341093595,-1
*Nc1ccc(C(C)(C)c2ccc(C(=O)NCCCNC(*)=O)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,70.23,2.265643104308511,-11.477840502267311,-7.8687885953821874,-1
*CCCCCOCCCCCOc1ccc(C(=O)OCCCCOc2ccc(C(=O)OCCCCCOC(=O)c3ccc(N*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,118.62,2.511819645577315,-11.477845981739984,-7.868792045845662,-1
*CCCCCNC(=O)Cc1ccc(C(=O)NCCSCCCNC(=O)N*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,99.33000000000001,2.199060514477658,-11.37508396090059,-7.8682915133866445,-1
*CCCCCCNNC(=O)CCCCCCCCCC(=O)NCCCCNC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,108.55999999999999,2.384862811018735,-11.375090006354778,-7.8682885117431205,-1
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(-c3ccc(C(=O)S(=O)(=O)CCCC(*)=O)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,155.57999999999998,2.990345348801627,-11.477840538866548,-7.868790810418796,-1
*CCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,131.5,2.754291263895631,-11.477838929770789,-7.8687920934435684,-1
*CCC(C(=O)C(C)C)CC(C)C(=O)NCCCCCCCNC(=O)C(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,104.37,3.336365006834477,-11.375083134015926,-7.8682895949238345,-1
*CCN(CCCOC(=O)c1ccc(/N=N/c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1)C(=O)OC(C)C,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,116.09000000000002,2.6720350347466226,-11.375085428396046,-7.868291912418664,-1
*CCCCCC(=O)Oc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)CCCCCCCCCCC(=O)Nc4ccc(*)nc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,126.49,2.660246230437389,-11.375082239053162,-7.868291056875912,-1
*CCCCCCC(=O)CCCCCCCCCCCCC(=O)OCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,95.97000000000001,2.467078392912317,-11.47783944014946,-7.868788935439567,-1
*CC(*)(C#C)CCCCCCOC(=O)NCc1ccc(C#N)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,62.12,2.9082726663783998,-11.375085773800059,-7.868293375519178,-1
*Nc1ccc(-c2ccc(Cc3ccc(NC(=O)CCCCCCC(*)=O)cc3C(=O)O)c(C)c2)cc1OC,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,104.73,2.5300309682883366,-11.477841715082961,-7.868793132617602,-1
*CCCCCCOC(=O)Oc1ccc(-c2ccc(OCCCC(=O)OCCCOc3ccc(O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,89.52000000000001,2.3875220055770097,-11.477838851082934,-7.868789383381568,-1
*CCCOc1ccc(C(=O)NCCCCCCNC(=O)c2ccc(NC(=O)c3ccc(C(=O)O*)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,122.83,2.1192237506558875,-11.4778408171688,-7.868791154441595,-1
*OC(=O)c1ccc(NC(=O)CCCCC(=O)NCCCCCCCS(=O)(=O)c2ccc(C(*)=O)c(OC)c2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,144.93999999999997,2.47316337374707,-11.47784065201518,-7.868788260219873,-1
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(=O)NN*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,67.43,2.750405409256409,-11.4778398443845,-7.868786360223116,-1
*N=P(*)(CCSCCCCC)OCCCCCCCCCCCCCCCCCCCNC(=O)Oc1ccc(OC(C)C)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,69.15,3.6119219658554016,-11.375082861336754,-7.868289879984564,-1
*Oc1ccc(NC(=O)OCCCCCCCCOC(=O)CCCCCCCC(=O)Nc2ccc(*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,102.96000000000001,2.2763734494043053,-11.375087373348908,-7.868291052492899,-1
*CCCCCCCCCCCCCC=C/C(=O)CCCCCCCCCCC(=O)NCCCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)O*)c(Cc2ccccc2)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,127.87000000000002,3.2456803345507286,-11.477842507962887,-7.868790230621952,-1
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,131.27,3.173443257177751,-11.375087548256728,-7.868290935587331,-1
*OC(=O)c1ccc(C(=O)OCCOC(=O)c2ccc(C(*)=O)cc2)cc1N,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,121.99,2.122046797155969,-11.375084464829994,-7.868290702785409,-1
*NC(=O)NC(=O)c1ccc(C(*)=O)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,75.27000000000001,1.860533217271085,-11.47784267449267,-7.868789532870794,-1
*CCCCCCCCCOCCCCCOc1ccc(NC(=O)C(C)C(C)c2ccc(C(=O)O*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,73.86,3.091314114447382,-11.375085930529346,-7.868289005355367,-1
*CCCCCCCCOC(=O)CCCCOC(=O)C(CCCCCCSC(=O)O*)c1ccc(/N=N/c2ccc(OCCCCCCCCCCCCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,112.85000000000001,3.7599120929475163,-11.37508677596739,-7.868289202053263,-1
*NNC(=O)c1ccc(C(=O)Nc2cc(Cl)c(C(=O)OCCc3ccc(C(*)=O)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,113.6,2.189206305944026,-11.375080247029658,-7.868290636497009,-1
*CCCOc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(OCCCCCCCCCCOc4ccc(N*)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,97.92000000000002,2.249179979581161,-11.37508345641256,-7.868287177232333,-1
*CC(*)(C)C(=O)OCCCCCOCCCCCCCCCCCCCCCOc1ccc(-c2ccc(C=C(C)C(=O)Oc3ccc(C(C)C)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,71.06,2.998751592269592,-11.477842599553624,-7.868785143249933,-1
*CCC(C)CCCCCCSC(=O)OCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,78.9,3.285825050890999,-11.37508591131901,-7.868288604479152,-1
*CCCCCCCCNC(=O)Cc1ccc(C(=O)N*)c(OCCCCCCCCCCCCCC)c1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,67.43,2.294231045236268,-11.477838298801936,-7.868786803948213,-1
*CC(C#N)=C(C=C(C)C(=O)NC(C)N*)CCCCCCC,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,64.92,3.644738174868012,-11.477840266155168,-7.8687828818569425,-1
*CCCCCCCCCCC(=O)NCc1cc(NC(=O)N*)ccc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,70.23,1.8708104057999702,-11.375083978098749,-7.868290986891075,-1
*CCOCCOCCOC(=O)CCCSCCCCCCCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,71.06,2.3838093231434954,-11.375083921013697,-7.868288275375175,-1
*CC(*)(C)C(=O)OCCCCCCCCCCC(=O)OCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,97.36000000000003,2.9676942265689217,-11.37508754128039,-7.86829036354535,-1
*CCCCCCC(=O)N(CCCCCCOc1ccc(CCCC(=O)O*)c(C)c1)C(=O)OCCOc1ccc(/N=N/c2ccc(F)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,1.3101,116.09,3.050772729606509,-11.375084030637693,-7.868291046514135,-1
